internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133161,Platygyra contorta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Platygyra,contorta,,,,,"Veron, 1990",
133162,Paramontastraea salebrosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Paramontastraea,salebrosa,,,,,"(Nemenzo, 1959)",
133163,Coscinaraea marshae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,COSCINARAEIDAE,Coscinaraea,marshae,,,,,Wells 1962,
133164,Acropora russelli,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,russelli,,,,,"Wallace, 1994",
133165,Oculina varicosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,varicosa,,,,,"(Le Sueur, 1821)",
133166,Halomitra pileus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Halomitra,pileus,,,,,"(Linnaeus, 1758)",
133167,Cyphastrea serailia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Cyphastrea,serailia,,,,,"(Forskål, 1775)",
133168,Pavona gigantea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,gigantea,,,,,"(Verril, 1896)",
133169,Stylophora mamillata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,mamillata,,,,,"Scheer &amp; Pillai, 1983",
133170,Montipora dilatata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,dilatata,,,,,"Studer, 1901",
133171,Coeloseris mayeri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Coeloseris,mayeri,,,,,"Vaughan, 1918",This species may move to Euphylliidae (Arrigoni <em>et al.</em> 2023).
133172,Echinophyllia aspera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,aspera,,,,,"(Ellis &amp; Solander, 1786)",
133173,Fimbriaphyllia ancora,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Fimbriaphyllia,ancora,,,,,"(Veron &amp; Pichon, 1980)",
133174,Astreopora moretonensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,moretonensis,,,,,"Veron &amp; Wallace, 1984",
133175,Montipora efflorescens,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,efflorescens,,,,,"Bernard, 1897",
133176,Psammocora exesa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,exesa,,,,,"Dana, 1846",This species is listed as <em>Coscinaraea exesa</em> in Veron <em>et al</em>. (2016).
133177,Turbinaria patula,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,patula,,,,,"(Dana, 1846)",
133178,Astrea annuligera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Astrea,annuligera,,,,,"Milne Edwards &amp; Haime, 1849",
133179,Lithophyllon scabra,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,scabra,,,,,"(Döderlein, 1901)","For additional taxonomic information, please refer to Gittenberger <em>et al.</em> (2011)."
133180,Galaxea longisepta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Galaxea,longisepta,,,,,"Fenner &amp; Veron, 2000",
133181,Acropora sukarnoi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,sukarnoi,,,,,"Wallace, 1997","This species was recognized as a synonym of <em>Acropora irregularis</em> by Veron (2000), but it is now considered valid by Veron <em>et al</em>. (2016) and the WoRMS online database (accessed January 2022)."
133182,Isopora brueggemanni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Isopora,brueggemanni,,,,,"(Brook, 1893)",<em>Acropora meridiana</em> is now a synonym of this species&#160;(WoRMS accessed January 2022).
133183,Pleuractis granulosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Pleuractis,granulosa,,,,,"(Klunzinger, 1879)",
133184,Mussismilia hispida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Mussismilia,hispida,,,,,"(Verrill, 1901)","This species was previously placed in the family Mussidae, but is now placed under Faviidae (Budd <em>et al.</em> Budd <em>et al</em>. 2019)."
133185,Montipora calcarea,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,calcarea,,,,,"Bernard, 1897",This species is 'unresolved' according to Veron<em> et al</em>. (2016). It is valid according to the WoRMS online database (accessed January 2023).
133186,Montipora floweri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,floweri,,,,,"Wells, 1954",
133187,Porites arnaudi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,arnaudi,,,,,"Reyes-Bonilla &amp; Carricart-Ganivet, 2000",
133188,Echinopora hirsutissima,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,hirsutissima,,,,,"Milne Edwards &amp; Haime, 1849",
133190,Montipora vietnamensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,vietnamensis,,,,,"Veron, 2000",
133191,Montipora porites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,porites,,,,,"Veron, 2000",
133192,Echinophyllia glabra,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Echinophyllia,glabra,,,,,"(Nemenzo, 1959)","For additional taxonomic information, please refer to Arrigoni <em>et al</em>. (2019)."
133194,Montipora digitata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,digitata,,,,,"(Dana, 1846)",
133195,Acropora appressa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,appressa,,,,,"(Ehrenberg, 1834)","According to the <a href=""https://www.marinespecies.org/aphia.php?p=taxdetails&amp;id=207066"">WoRMS</a>&#160;online database (accessed January 2023), it is taxon inquirendum (the taxonomic validity of this species is uncertain or disputed by different experts). It is considered valid according to Veron <em>et al.</em> (2016) but it was not included in the taxonomic revision of <em>Acropora </em>species by Wallace <em>et al.</em> (2012)."
133196,Montipora incrassata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,incrassata,,,,,"(Dana, 1846)",
254422741,Pocillopora verrucosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,verrucosa,,,,,"(Ellis &amp; Solander, 1786)",<em>Pocillopora danae</em>&#160;is now a synonym of this species&#160;(WoRMS accessed January 2022).
133198,Goniopora fruticosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,fruticosa,,,,,"Saville-Kent, 1891",
133199,Montipora aspergillus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,aspergillus,,,,,"Veron DeVantier &amp; Turak, 2000",
133200,Oulophyllia crispa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Oulophyllia,crispa,,,,,"(Lamarck, 1816)",
133201,Lobactis scutaria,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lobactis,scutaria,,,,,"(Lamarck, 1801)","For additional taxonomic information, please refer to Gittenberger <em>et al.</em> (2011)."
133202,Montipora hemispherica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,hemispherica,,,,,"Veron, 2000",
133203,Acropora tenella,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,tenella,,,,,"(Brook, 1892)",
133204,Acropora forskali,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,forskali,,,,,"(Ehrenberg, 1834)","According to the WoRMS online database (accessed January 2023), the taxonomic validity of this species is uncertain or disputed by different experts. According to Wallace (1999), this species is 'unresolved' and it is not included in the revision of <em>Acropora </em>species by Wallace <em>et al</em>. (2012). It is a valid, distinct species according to Veron<em> et al.</em>&#160;(2016)."
133205,Pectinia teres,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,teres,,,,,"Nemenzo &amp; Montecillo, 1981",
133206,Acropora roseni,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,roseni,,,,,"Wallace, 1999",
254274183,Acropora clathrata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,clathrata,,,,,"(Brook, 1891)",Reports of this species in the Persian Gulf prior to the description of&#160;<em>Acropora downingi</em>&#160;might likely be&#160;<em>A. downingi</em>&#160;(Riegl&#160;<em>et al</em>. 2018). This species has finer and more crowded branches compared to&#160;<em>A. downingi&#160;</em>and is a species complex<em>&#160;</em>(Veron&#160;<em>et al.</em>&#160;2016).&#160;<em>Acropora orbicularis</em>&#160;is now a synonym of this species&#160;(WoRMS accessed January 2022).
219646070,Psammocora contigua,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PSAMMOCORIDAE,Psammocora,contigua,,,,,"(Esper, 1794)",
133209,Favites pentagona,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,pentagona,,,,,"(Esper, 1790)",
133210,Dipsastraea speciosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Dipsastraea,speciosa,,,,,"(Dana, 1846)",
133211,Porites negrosensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,negrosensis,,,,,"Veron, 1990",
133212,Oculina diffusa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,OCULINIDAE,Oculina,diffusa,,,,,"Lamarck, 1816",
133213,Lithophyllon undulatum,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Lithophyllon,undulatum,,,,,"Rehberg, 1892",
133215,Cycloseris tenuis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,tenuis,,,,,"(Dana, 1846)","For additional taxonomic information, please refer to Hoeksema (1989) and Gittenberger <em>et al</em>. (2011)."
133216,Porites lobata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,lobata,,,,,"Dana, 1846",<em>Porites baueri</em>&#160;and <em>Porites excavata</em> are&#160;now synonyms of this species&#160;(WoRMS accessed January 2022).
133217,Meandrina danae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MEANDRINIDAE,Meandrina,danae,,,,,"Milen-Edwards &amp; Haime, 1948","This species is commonly confused with <em>Meandrina braziliensis</em>. Smith (1971) recognized two species in the Caribbean, the sub-massive and platy form, <em>M. meandrites</em>, and a free-living form, <em>M. danae</em>, and a third species in Brazil, <em>M. braziliensis</em>. Most reports in the last 20 years refer to the free-living form in the Caribbean as <em>M. braziliensis</em>. Review of the genus in the Caribbean has confirmed the identity of <em>M. danae</em> as the free-living form distinct from <em>M. braziliensis</em>, the identity of <em>M. meandrites</em> as a sub-massive platy form and a new crustos species yet to be described (Pinzón&#160;and Weil 2011)."
133218,Pachyseris foliosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,NOT ASSIGNED,Pachyseris,foliosa,,,,,"Veron, 1990","The&#160;<em>Pachyseris&#160;</em>genus appears to be closely related to Euphylliidae, but family placement remains uncertain (Terraneo&#160;<em>et al</em>. 2014, WoRMS online database accessed July 2022)."
133219,Nemenzophyllia turbida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Nemenzophyllia,turbida,,,,,"Hodgson &amp; Ross, 1982",
133220,Montipora caliculata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,caliculata,,,,,"(Dana, 1846)",
133222,Pocillopora damicornis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Pocillopora,damicornis,,,,,"(Linnaeus, 1758)","This species is comprised of a group of closely related yet clearly distinct genetic lineages representing at least eight newly defined species. The improved taxonomic scheme has helped to explain controversies over differences in life history strategies assumed for the species, such as reproductive mode or timing, however, evidence suggests that additional cryptic species remain to be identified (Schmidt-Roach <em>et al. </em>2014)."
133223,Acropora donei,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,donei,,,,,"Veron &amp; Wallace, 1984","<em>Acropora akajimensis</em> was previously a synonym of this species&#160;(Bridge <em>et al</em>. 2023). Infrequent hybridization may occur between this species and <em>Acropora tenuis</em> (Hatta and Matsushima 2008, Morita <em>et al</em>. 2019)."
133224,Meandrina meandrites,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MEANDRINIDAE,Meandrina,meandrites,,,,,"(Linnaeus, 1758)",
133225,Fimbriaphyllia divisa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Fimbriaphyllia,divisa,,,,,"(Veron &amp; Pichon, 1980)",This species represents a complex according to Veron <em>et al</em>. (2016). It was reclassified from <em>Euphyllia divisa</em> to <em>Fimbriaphyllia divisa</em>&#160;according to Luzon <em>et al</em>. (2017).&#160;<em>Fimbriaphyllia divisa&#160;</em>is a valid species according to WoRMS (accessed April 2023).
133226,Lobophyllia serrata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Lobophyllia,serrata,,,,,"Veron, 2002","The Lobophylliidae family is a monophyletic group of ‘robust’ corals, with the genus <em>Lobophyllia</em> reclassed as a molecular subclade (Arrigoni <em>et al.</em> 2014, Huang <em>et al.</em> 2016)."
133227,Astreopora expansa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,expansa,,,,,"(Brüggemann, 1877)",
133228,Euphyllia paraglabrescens,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Euphyllia,paraglabrescens,,,,,"Veron, 1990",
133229,Montipora flabellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,flabellata,,,,,"Studer, 1901",
133230,Cycloseris vaughani,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Cycloseris,vaughani,,,,,"(Boschma, 1923)","For additional taxonomic information, please refer to Gittenberger <em>et al</em>. (2011)."
133231,Diploastrea heliopora,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DIPLOASTRAEIDAE,Diploastrea,heliopora,,,,,"(Lamarck, 1816)",
133232,Goniopora palmensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,palmensis,,,,,"Veron &amp; Pichon, 1982",
133233,Acropora kimbeensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,kimbeensis,,,,,"Wallace, 1999",
133234,Stylophora danae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,danae,,,,,"Milne Edwards &amp; Haime, 1850",Keshavmurthy <em>et al. </em>(2013) reports there are multiple lineages and clades. Meziere <em>et al</em>. (2022) has reported that different lineages and clades have different bleaching responses.
133235,Turbinaria heronensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,DENDROPHYLLIIDAE,Turbinaria,heronensis,,,,,"Wells, 1959",
133236,Galaxea paucisepta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Galaxea,paucisepta,,,,,"Claereboudt, 1990",
133237,Montastraea cavernosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MONTASTRAEIDAE,Montastraea,cavernosa,,,,,"(Linnaeus, 1767)",This species was previously classified in the family Faviidae but is now under Montastraeidae (Huang <em>et al</em>. 2014).
133238,Montipora hispida,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,hispida,,,,,"(Dana, 1846)",This is a species complex (Veron <em>et al</em>. 2016).
133239,Acropora nasuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,nasuta,,,,,"(Dana, 1846)",
133240,Pavona clavus,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,clavus,,,,,"Dana, 1846",
133241,Pectinia crassa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,crassa,,,,,"Ditlev, 2003","<span style=""background-color: white;"">According to Veron <em>et al</em>. (2016), this species is a synonym of <em>Pectinia ayleni</em>. It is accepted in the WoRMS online database (accessed February 2023). There is high taxonomic uncertainty associated with this species, but it is valid (D. Huang pers. comm. 2023).</span>"
133242,Pavona frondifera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,frondifera,,,,,"(Lamarck, 1816)",
133243,Echinopora pacifica,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Echinopora,pacifica,,,,,"Veron, 1990",
133244,Favites flexuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Favites,flexuosa,,,,,"(Dana, 1846)",
133245,Montipora spongodes,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,spongodes,,,,,"Bernard, 1897",
133246,Acanthastrea echinata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,LOBOPHYLLIIDAE,Acanthastrea,echinata,,,,,"(Dana, 1846)","For additional taxonomic information, please refer to Huang <em>et al</em>. (2016)."
133247,Acropora pharaonis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,pharaonis,,,,,"(Milne Edwards, 1860)",
254271535,Acropora robusta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,robusta,,,,,"(Dana, 1846)",<em>Acropora nobilis</em>&#160;and&#160;<em>Acropora pinguis</em>&#160;are&#160;now synonyms of this species&#160;(WoRMS online database accessed January 2022).
133249,Porites mayeri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,mayeri,,,,,"Vaughan, 1918","Species of the genus <em>Porites </em>are among the most taxonomically challenging to identify, especially in the field."
254415453,Acropora digitifera,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,digitifera,,,,,"(Dana, 1846)",<em>Acropora schmitti</em>&#160;is now a synonym of this species&#160;(WoRMS accessed January 2022).
133251,Stylophora wellsi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Stylophora,wellsi,,,,,"Scheer, 1964",
133252,Acropora tortuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,tortuosa,,,,,"(Dana, 1846)",
133253,Blastomussa wellsi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Blastomussa,wellsi,,,,,"Wijsmann-Best, 1973",
133254,Acropora suharsonoi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,suharsonoi,,,,,"Wallace, 1994",
133255,Agaricia humilis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Agaricia,humilis,,,,,"Verrill, 1901",
133256,Euphyllia glabrescens,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,EUPHYLLIIDAE,Euphyllia,glabrescens,,,,,"(Chamisso &amp; Eysenhardt, 1821)",
133257,Diploria labyrinthiformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FAVIIDAE,Diploria,labyrinthiformis,,,,,"(Linnaeus, 1758)",
133258,Plerogyra sinuosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLEROGYRIDAE,Plerogyra,sinuosa,,,,,"(Dana, 1846)",
133259,Montipora stellata,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,stellata,,,,,"Bernard, 1897",
133260,Trachyphyllia geoffroyi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Trachyphyllia,geoffroyi,,,,,"(Audouin, 1826)",
133261,Pavona danai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,AGARICIIDAE,Pavona,danai,,,,,"(Milne Edwards, 1860)","This species is poorly morphologically defined, and likely needs taxonomic revision (C. Lewis pers comm. 2023)."
133262,Porites annae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,annae,,,,,"Crossland, 1952","Species of the genus <em>Porites </em>are among the most taxonomically challenging to identify, especially in the field. Even though this species has a characteristic branching morphology, its morphological plasticity alongside earlier findings that this species may be genetically indistinguishable from other species within the genus (e.g., Forsman <em>et al</em>. 2009), and this makes species boundaries not so clear and easy to determine."
133263,Paramontastraea serageldini,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Paramontastraea,serageldini,,,,,"(Veron, 2002)",
133264,Acropora cardenae,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,cardenae,,,,,"Wells, 1985",
133267,Astreopora listeri,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Astreopora,listeri,,,,,"Bernard, 1896",
133268,Goniopora diminuta,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Goniopora,diminuta,,,,,"(Veron, 2002)",
133269,Heliofungia actiniformis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,FUNGIIDAE,Heliofungia,actiniformis,,,,,"(Quoy &amp; Gaimard, 1833)","For additional taxonomic information, please refer to Gittenberger <em>et al. </em>(2011)."
133270,Porites myrmidonensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,myrmidonensis,,,,,"Veron, 1985",
254416531,Acropora sarmentosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,sarmentosa,,,,,"(Brook, 1892)",<em>Acropora vermiculata</em>&#160;is now a synonym of this species&#160;(WoRMS accessed January 2022).
133272,Pectinia paeonia,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,MERULINIDAE,Pectinia,paeonia,,,,,"(Dana, 1846)",
133277,Porites australiensis,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PORITIDAE,Porites,australiensis,,,,,"Vaughan, 1918",
133281,Madracis formosa,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,POCILLOPORIDAE,Madracis,formosa,,,,,"Wells, 1973","<p><em>Madracis formosa</em> has been moved into Pocilloporidae, along with all <em>Madracis</em> species, as genetics has recently confirmed it is more closely related to <em>Pocillopora</em> than <em>Stephanocoenia</em> (Benzoni <em>et al</em>. 2018).</p>"
133282,Montipora kellyi,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Montipora,kellyi,,,,,"Veron, 2000",
133283,Acropora batunai,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,ACROPORIDAE,Acropora,batunai,,,,,"Wallace, 1997",
254265312,Plesiastrea versipora,ANIMALIA,CNIDARIA,ANTHOZOA,SCLERACTINIA,PLESIASTREIDAE,Plesiastrea,versipora,,,,,"(Lamarck, 1816)","<span style=""background-color: white;""><em>Plesiastrea versipora</em> was revised and split, with <em>P. versipora</em> now considered present only in Australia and&#160;<em>P. peroni</em> present in northern Australia and elsewhere within the previous range attributed to <em>P. versipora&#160;</em>(Juszkiewicz <em>et al</em>. 2022).</span>"
