accession_id,included,Title,Authors,Year,DOI,inclusion_summary,passed_screening,screened_fail_stage,full_text_available,passed_inclusion_criteria,criteria_failed,criteria_fail_reason,Database.ID,Source.title,Document.Type,Cited
A_1032,N,The relationship of early life history stage durations to sensory and locomotor development and early growth in coral reef damselfishes,"Kavanagh, K.",1998,,screened_by_title,N,title,NA,NA,NA,NA,BCI:BCI199900168003,American Zoologist,Meeting,0
A_1033,N,High genetic differentiation and cross-shelf patterns of genetic diversity among Great Barrier Reef populations of Symbiodinium,"Howells, E. J.; van Oppen, M. J. H.; Willis, B. L.",2009,10.1007/s00338-008-0450-z,screened_by_title,N,title,NA,NA,NA,NA,WOS:000263071800028,CORAL REEFS,Article,68
A_1034,N,"Lingering Impacts of Hurricane Hugo on Rhizophora mangle (Red Mangrove) Population Genetics on St. John, USVI","Bologna, Paul A. X.; Campanella, James J.; Restaino, Dena J.; Fetske, Zachary A.; Lourenco, Matthew; Smalley, John V.",2019,10.3390/d11040065,screened_by_title,N,title,NA,NA,NA,NA,WOS:000467289800018,DIVERSITY-BASEL,Article,8
A_1035,N,Evidence of genetic differentiation in cigar wrasse Cheilio inermis (Labridae) within the western Indian Ocean,"Mayekiso, Sisanda; Gouws, Gavin; Mwale, Monica; Gon, Ofer",2020,10.1139/gen-2019-0185,screened_by_title,N,title,NA,NA,NA,NA,WOS:000576781000003,GENOME,Article,0
A_1036,N,"Genotypic variation influences reproductive success and thermal stress tolerance in the reef building coral, Acropora palmata","Baums, I. B.; Devlin-Durante, M. K.; Polato, N. R.; Xu, D.; Giri, S.; Altman, N. S.; Ruiz, D.; Parkinson, J. E.; Boulay, J. N.",2013,10.1007/s00338-013-1012-6,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000322874500011,CORAL REEFS,Article,83
A_1037,Y,Is post-bleaching recovery of Acropora hyacinthus on Palau via spread of local kin groups?,"Cros, Annick; Toonen, Robert; Karl, Stephen A.",2020,10.1007/s00338-020-01961-3,included,Y,NA,Y,Y,NA,NA,WOS:000537680400001,CORAL REEFS,Article,4
A_1038,Y,Genetic differentiation in the mountainous star coral Orbicella faveolata around Cuba,"Ulmo-Diaz, Gabriela; Casane, Didier; Bernatchez, Louis; Gonzalez-Diaz, Patricia; Apprill, Amy; Castellanos-Gell, Jessy; Hernandez-Fernandez, Leslie; Garcia-Machado, Erik",2018,10.1007/s00338-018-1722-x,included,Y,NA,Y,Y,NA,NA,WOS:000452084700024,CORAL REEFS,Article,7
A_1039,N,Basin-scale patterns of mtDNA differentiation and gene flow in the bay scallop Argopecten irradians concentricus,"Marko, Peter B.; Barr, Kelly R.",2007,10.3354/meps07045,screened_by_title,N,title,NA,NA,NA,NA,WOS:000251565400013,MARINE ECOLOGY PROGRESS SERIES,Article,19
A_1040,N,Seamount science scales undersea mountains: new research and outlook,"Schlacher, Thomas A.; Rowden, Ashley A.; Dower, John F.; Consalvey, Mireille",2010,10.1111/j.1439-0485.2010.00396.x,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000281797000001,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE,Article,66
A_1041,N,Evaluating strategies for restoring parrotfish populations in Belize,"Cox, Courtney Ellen",2014,,screened_by_title,N,title,NA,NA,NA,NA,PQDT:59968302,,Dissertation/Thesis,0
A_1042,N,POPULATION CONSEQUENCES OF CHANGES IN AN ANT-SEED MUTUALISM IN SANGUINARIA-CANADENSIS,"PUDLO, RJ; BEATTIE, AJ; CULVER, DC",1980,10.1007/BF00346962,screened_by_title,N,title,NA,NA,NA,NA,WOS:A1980KC11900006,OECOLOGIA,Article,100
A_1043,N,Does consistent individual variability in pelagic fish larval behaviour affect recruitment in nursery habitats?,"Baptista, Vania; Costa, Eudriano F. S.; Carere, Claudio; Morais, Pedro; Cruz, Joana; Cerveira, Ines; Castanho, Sara; Ribeiro, Laura; Pousao-Ferreira, Pedro; Leitao, Francisco; Teodosio, Maria Alexandra",2020,10.1007/s00265-020-02841-0,screened_by_title,N,title,NA,NA,NA,NA,WOS:000533074800001,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,Article,7
A_1044,N,"Pelagic larval duration, size at settlement and coastal recruitment of the intertidal blenny Lipophrys pholis","Carvalho, Margarida G.; Moreira, Claudia; Queiroga, Henrique; Santos, Paulo T.; Correia, Alberto T.",2017,10.1017/S0025315415002179,screened_by_title,N,title,NA,NA,NA,NA,WOS:000393907600018,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,Article,8
A_1045,Y,"Population genetic differentiation of the ubiquitous brooding coral Pocillopora acuta along Phuket Island reefs in the Andaman Sea, Thailand","Fiesinger, Anna; Held, Christoph; Melzner, Frank; Putchim, Lalita; Reusch, Thorsten B. H.; Schmidt, Andrea L.; Wall, Marlene",2023,10.1186/s12862-023-02153-7,included,Y,NA,Y,Y,NA,NA,WOS:001054461200001,BMC ECOLOGY AND EVOLUTION,Article,1
A_1046,N,Reproductive variance in planar spawning Chromodoris species (Mollusca: Nudibranchia),"Trickey, Jennifer S.; Vanner, Jennifer; Wilson, Nerida G.",2013,10.1080/13235818.2013.801394,screened_by_title,N,title,NA,NA,NA,NA,WOS:000327796400005,MOLLUSCAN RESEARCH,Article,3
A_1047,N,Putting the 'Indo' back into the Indo-Pacific: resolving marine phylogeographic gaps,"Wilson, N. G.; Kirkendale, L. A.",2016,10.1071/IS15032,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:000372805500006,INVERTEBRATE SYSTEMATICS,Article,18
A_1048,N,LONG-DISTANCE DISPERSAL OF REEF CORALS BY RAFTING,"JOKIEL, PL",1984,10.1007/BF00263761,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:A1984TS14400007,CORAL REEFS,Article,103
A_1049,Y,Groups travel further: pelagic metamorphosis and polyp clustering allow higher dispersal potential in sun coral propagules,"Mizrahi, Damian; Navarrete, Sergio A.; Flores, Augusto A. V.",2014,10.1007/s00338-014-1135-4,included,Y,NA,Y,Y,NA,NA,WOS:000336219900019,CORAL REEFS,Article,48
A_1050,N,The legacy of dispersal: larval experience shapes persistence later in the life of a reef fish,"Shima, Jeffrey S.; Swearer, Stephen E.",2010,10.1111/j.1365-2656.2010.01733.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000283074000017,JOURNAL OF ANIMAL ECOLOGY,Article,60
A_1051,N,Nearshore seascape connectivity enhances seagrass meadow nursery function,"Olson, Angeleen M.; Hessing-Lewis, Margot; Haggarty, Dana; Juanes, Francis",2019,10.1002/eap.1897,screened_by_title,N,title,NA,NA,NA,NA,WOS:000474485400015,ECOLOGICAL APPLICATIONS,Article,44
A_1052,N,The relative contribution of dinoflagellate photosynthesis and stored lipids to the survivorship of symbiotic larvae of the reef-building corals,"Harii, Saki; Yamamoto, Masanobu; Hoegh-Guldberg, Ove",2010,10.1007/s00227-010-1401-0,screened_by_title,N,title,NA,NA,NA,NA,WOS:000277643100005,MARINE BIOLOGY,Article,80
A_1053,N,Use of otolith natal elemental signatures as natural tags to evaluate connectivity among open-coast fish populations,"Standish, Julie D.; Sheehy, Michael; Warner, Robert R.",2008,10.3354/meps07244,screened_by_title,N,title,NA,NA,NA,NA,WOS:000254963900022,MARINE ECOLOGY PROGRESS SERIES,Article,41
A_1054,Y,Recruitment of deep-water corals and sponges in the Northwest Atlantic Ocean: implications for habitat distribution and population connectivity,"Guy, Graeme; Metaxas, Anna",2022,10.1007/s00227-022-04089-w,included,Y,NA,Y,Y,NA,NA,WOS:000833513400001,MARINE BIOLOGY,Article,1
A_1055,N,Suspended sediment prolongs larval development in a coral reef fish,"Wenger, Amelia S.; McCormick, Mark I.; Endo, Geoffrey G. K.; McLeod, Ian M.; Kroon, Frederieke J.; Jones, Geoffrey P.",2014,10.1242/jeb.094409,screened_by_title,N,title,NA,NA,NA,NA,WOS:000333908500021,JOURNAL OF EXPERIMENTAL BIOLOGY,Article,36
A_1056,N,Genetic identification of Caribbean scleractinian coral recruits at the Flower Garden Banks and the Florida Keys,"Shearer, TL; Coffroth, MA",2006,10.3354/meps306133,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000235518100012,MARINE ECOLOGY PROGRESS SERIES,Article,27
A_1057,N,"Distribution, Growth, and Transport of Larval Fishes and Implications for Population Dynamics","Hernândez, Christina M.",2021,,screened_by_title,N,title,NA,NA,NA,NA,PQDT:70821244,,Dissertation/Thesis,0
A_1058,N,COTSMod: A spatially explicit metacommunity model of outbreaks of crown-of-thorns starfish and coral recovery,"Matthews, S. A.; Shoemaker, K.; Pratchett, Morgan S.; Mellin, C.",2020,10.1016/bs.amb.2020.09.001,screened_by_title,N,title,NA,NA,NA,NA,WOS:000610787200011,POPULATION DYNAMICS OF THE REEF CRISIS,Review; Book Chapter,5
A_1059,Y,"Pelagic conditions affect larval behavior, survival, and settlement patterns in the Caribbean coral Montastraea faveolata","Vermeij, M. J. A.; Fogarty, N. D.; Miller, M. W.",2006,10.3354/meps310119,included,Y,NA,Y,Y,NA,NA,WOS:000237558000011,MARINE ECOLOGY PROGRESS SERIES,Article,112
A_1060,Y,Genetic Diversity and Structure of Tropical Porites lutea Populations Highlight Their High Adaptive Potential to Environmental Changes in the South China Sea,"Luo, Yanqiu; Huang, Wen; Yu, Kefu; Li, Ming; Chen, Biao; Huang, Xueyong; Qin, Zhenjun",2022,10.3389/fmars.2022.791149,included,Y,NA,Y,Y,NA,NA,WOS:000773900900001,FRONTIERS IN MARINE SCIENCE,Article,4
A_1061,Y,Population structure of the shallow coral Madracis auretenra in the Caribbean Sea,"Ballesteros-Contreras, Diana Carolina; Barrios, Lina M. M.; Preziosi, Richard",2022,10.3389/fmars.2022.840730,included,Y,NA,Y,Y,NA,NA,WOS:000870849300001,FRONTIERS IN MARINE SCIENCE,Article,1
A_1062,Y,Cumulative bleaching undermines systemic resilience of the Great Barrier Reef,"Cheung, Mandy W. M.; Hock, Karlo; Skirving, William; Mumby, Peter J.",2021,10.1016/j.cub.2021.09.078,included,Y,NA,Y,Y,NA,NA,WOS:000729254800016,CURRENT BIOLOGY,Article,27
A_1064,N,"Figures for Victor (2023) Rapid long-distance multispecies transport of shorefish larvae to the oceanic tropical eastern Pacific, revealed by DNA-barcodes and otolith aging of larvae captured over the Galapagos Rift","Victor, Benjamin C",2023,https://doi.org/10.5281/ZENODO.7779564,screened_by_title,N,title,NA,NA,NA,NA,DRCI:DATA2023084026826385,Zenodo,Data set,0
A_1065,N,Modelling coral reef connectivity in the Western Indian Ocean under climate change,,2019,,excluded_criteria_1,Y,NA,Y,N,1,G,GRANTS:15385816,,Awarded Grant,0
A_1067,N,"The importance of mangroves, mud and sand flats, and seagrass beds as feeding areas for juvenile fishes in Chwaka Bay, Zanzibar: gut content and stable isotope analyses","Lugendo, B. R.; Nagelkerken, I.; van der Velde, G.; Mgaya, Y. D.",2006,10.1111/j.1095-8649.2006.01231.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000242833200005,JOURNAL OF FISH BIOLOGY,Article,115
A_1069,Y,"Superclone Expansion, Long-Distance Clonal Dispersal and Local Genetic Structuring in the Coral Pocillopora damicornis Type β in Reunion Island, South Western Indian Ocean","Gelin, Pauline; Fauvelot, Cecile; Mehn, Vincent; Bureau, Sophie; Rouze, Heloise; Magalon, Helene",2017,10.1371/journal.pone.0169692,included,Y,NA,Y,Y,NA,NA,WOS:000391843900059,PLOS ONE,Article,39
A_1070,N,Chronic low-intensity noise exposure affects the hearing thresholds of juvenile snapper,"Caiger, Paul E.; Montgomery, John C.; Radford, Craig A.",2012,10.3354/meps09933,screened_by_title,N,title,NA,NA,NA,NA,WOS:000309838100019,MARINE ECOLOGY PROGRESS SERIES,Article,27
A_1071,N,Considerations in estimating larval dispersal distances from oceanographic data,"Largier, JL",2003,,excluded_criteria_2,Y,NA,Y,N,2,non_coral_specific,WOS:000181742700007,ECOLOGICAL APPLICATIONS,Article,386
A_1072,N,"Land-sea connectivity, ecohydrology and holistic management of the Great Barrier Reef and its catchments: time for a change","Waterhouse, Jane; Brodie, Jon; Lewis, Stephen; Audas, Donna-marie",2016,10.1016/j.ecohyd.2015.08.005,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000372006600009,ECOHYDROLOGY & HYDROBIOLOGY,Review,43
A_1074,N,Marine reserves help coastal ecosystems cope with extreme weather,"Olds, Andrew D.; Pitt, Kylie A.; Maxwell, Paul S.; Babcock, Russell C.; Rissik, David; Connolly, Rod M.",2014,10.1111/gcb.12606,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000342168500005,GLOBAL CHANGE BIOLOGY,Article,62
A_1077,N,Decreased movement related to parasite infection in a diel migratory coral reef fish,"Welicky, R. L.; Sikkel, P. C.",2015,10.1007/s00265-015-1956-3,screened_by_title,N,title,NA,NA,NA,NA,WOS:000359639500004,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,Article,26
A_1078,Y,The genetic structure and connectivity of Porites lutea metapopulation of the fringing reefs around the Hainan Island.,"Fu, Chengchong; Li, Fuyu; Chen, Dandan; Hou, Jing; Wang, Jun; Li, Yuanchao; Wang, Daoru; Wang, Yan",2023,,included,Y,NA,Y,Y,NA,NA,ZOOREC:ZOOR15909071142,Journal of Tropical Oceanography,Article,0
A_1079,N,"Larval transport and retention of the spiny lobster, Panulirus argus, in the coastal zone of the Florida Keys, USA","Yeung, C; Lee, TN",2002,10.1046/j.1365-2419.2002.00209.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000178347500003,FISHERIES OCEANOGRAPHY,Article,56
A_1080,Y,Population connectivity and genetic offset in the spawning coral Acropora digitifera in Western Australia,"Adam, Arne AS; Thomas, Luke; Underwood, Jim; Gilmour, James; Richards, Zoe T",2022,https://doi.org/10.5061/DRYAD.T1G1JWT4G,included,Y,NA,Y,Y,NA,NA,DRCI:DATA2022108024443083,Dryad,Data set,0
A_1081,N,Are regional effects on local diversity more important in marine than in terrestrial communities?,"Witman, Jon D.",2013,10.1111/j.1600-0706.2012.21043.x,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000313748900017,OIKOS,Article,5
A_1083,N,Connectivity in China's marine protected areas,"Jiang, Zhijian; Long, Xu; Qi, Wenqian; Jiang, Nan; Liu, Yijun; Fang, Yang; Liu, Songlin; Wu, Yunchao; Huang, Xiaoping",2024,10.1126/science.adn2505,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:001253173000021,SCIENCE,Letter,1
A_1084,N,LONG-DISTANCE DISPERSAL OF A SUB-ANTARCTIC BROODING BIVALVE (GAIMARDIA-TRAPESINA) BY KELP-RAFTING,"HELMUTH, B; VEIT, RR; HOLBERTON, R",1994,10.1007/BF00680216,screened_by_title,N,title,NA,NA,NA,NA,WOS:A1994PP94500011,MARINE BIOLOGY,Article,211
A_1085,N,Three functionally distinct kinds of pelagic development,"Strathmann, Richard R.",2007,,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:000249883100004,BULLETIN OF MARINE SCIENCE,Article; Proceedings Paper,37
A_1086,N,Strategies and trajectories of coral reef fish larvae optimizing self-recruitment,"Irisson, JO; LeVan, A; De Lara, M; Planes, S",2004,10.1016/j.jtbi.2003.10.016,screened_by_title,N,title,NA,NA,NA,NA,WOS:000220270900006,JOURNAL OF THEORETICAL BIOLOGY,Article,25
A_1087,N,In situ orientation of fish larvae can vary among regions,"Leis, Jeffrey M.; Siebeck, Ulrike E.; Hay, Amanda C.; Paris, Claire B.; Chateau, Olivier; Wantiez, Laurent",2015,10.3354/meps11446,screened_by_title,N,title,NA,NA,NA,NA,WOS:000363180900015,MARINE ECOLOGY PROGRESS SERIES,Article,22
A_1088,N,Pan-regional marine benthic cryptobiome biodiversity patterns revealed by metabarcoding Autonomous Reef Monitoring Structures,"Pearman, John K.; Chust, Guillem; Aylagas, Eva; Villarino, Ernesto; Watson, James R.; Chenuil, Anne; Borja, Angel; Cahill, Abigail E.; Carugati, Laura; Danovaro, Roberto; David, Romain; Irigoien, Xabier; Mendibil, Inaki; Moncheva, Snejana; Rodriguez-Ezpeleta, Naiara; Uyarra, Maria C.; Carvalho, Susana",2020,10.1111/mec.15692,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000583196300001,MOLECULAR ECOLOGY,Article,22
A_1089,N,Comparative population structure of two edible Indo-Pacific coral reef sea cucumbers (Echinodermata: Holothuroidea),"Skillings, Derek J.; Bird, Christopher E.; Toonen, Robert J.",2014,10.5343/bms.2013.1001,screened_by_title,N,title,NA,NA,NA,NA,WOS:000331671000014,BULLETIN OF MARINE SCIENCE,Article,10
A_1090,N,Coral reef fish populations can persist without immigration,"Salles, Oceane C.; Maynard, Jeffrey A.; Joannides, Marc; Barbu, Corentin M.; Saenz-Agudelo, Pablo; Almany, Glenn R.; Berumen, Michael L.; Thorrold, Simon R.; Jones, Geoffrey P.; Planes, Serge",2015,10.1098/rspb.2015.1311,screened_by_title,N,title,NA,NA,NA,NA,WOS:000367562500022,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,Article,16
A_1091,N,Evolution and conservation of marine biodiversity in the Coral Triangle: insights from stomatopod Crustacea,"Barber, Paul H.; Cheng, Samantha H.; Erdmann, Mark V.; Tenggardjaja, Kimberly; Ambariyanto",2011,,screened_by_title,N,title,NA,NA,NA,NA,WOS:000356370700007,PHYLOGEOGRAPHY AND POPULATION GENETICS IN CRUSTACEA,Article; Book Chapter,49
A_1092,Y,Inferring probable dispersal of Flower Garden Banks Coral Larvae (Gulf of Mexico) using observed and simulated drifter trajectories,"Lugo-Fernández, A; Deslarzes, KJP; Price, JM; Boland, GS; Morin, MV",2001,10.1016/S0278-4343(00)00072-8,included,Y,NA,Y,Y,NA,NA,WOS:000166240000003,CONTINENTAL SHELF RESEARCH,Article,76
A_1093,N,Identifying the ichthyoplankton of a coral reef using DNA barcodes,"Hubert, Nicolas; Espiau, Benoit; Meyer, Christopher; Planes, Serge",2015,10.1111/1755-0998.12293,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000346699100006,MOLECULAR ECOLOGY RESOURCES,Article,68
A_1094,N,"Egg development, hatching and early life-history of Dissonus manteri (Copepoda), parasitic on the gills of coral trout, Plectropomus leopardus","Bennett, SM",1999,10.1016/S0020-7519(98)00175-1,screened_by_title,N,title,NA,NA,NA,NA,WOS:000079321200005,INTERNATIONAL JOURNAL FOR PARASITOLOGY,Article,6
A_1095,N,"The Small Giant Clam, Tridacna maxima Exhibits Minimal Population Genetic Structure in the Red Sea and Genetic Differentiation From the Gulf of Aden","Lim, Kah Kheng; Rossbach, Susann; Geraldi, Nathan R.; Schmidt-Roach, Sebastian; Serrao, Ester A.; Duarte, Carlos M.",2020,10.3389/fmars.2020.570361,screened_by_title,N,title,NA,NA,NA,NA,WOS:000581133800001,FRONTIERS IN MARINE SCIENCE,Article,6
A_1096,N,A multi-locus assessment of connectivity and historical demography in the bluehead wrasse (Thalassoma bifasciatum),"Haney, R. A.; Silliman, B. R.; Rand, D. M.",2007,10.1038/sj.hdy.6800940,screened_by_title,N,title,NA,NA,NA,NA,WOS:000245970600008,HEREDITY,Article,24
A_1097,Y,Keeping It Local: Dispersal Limitations of Coral Larvae to the High Latitude Coral Reefs of the Houtman Abrolhos Islands,"Markey, Kathryn L.; Abdo, Dave A.; Evans, Scott N.; Bosserelle, Cyprien",2016,10.1371/journal.pone.0147628,included,Y,NA,Y,Y,NA,NA,WOS:000369528000045,PLOS ONE,Article,22
A_1098,N,"Characterization and cross-amplification of microsatellite markers in four species of anemonefish (Pomacentridae, Amphiprion spp.)","Bonin, Mary C.; Saenz-Agudelo, Pablo; Harrison, Hugo B.; Nanninga, Gerrit B.; van der Meer, Martin H.; Mansour, Hicham; Perumal, Sadhavisan; Jones, Geoffrey P.; Berumen, Michael L.",2016,10.1007/s12526-015-0336-6,screened_by_title,N,title,NA,NA,NA,NA,WOS:000373152300027,MARINE BIODIVERSITY,Article,3
A_1099,Y,"Genetic Connectivity, Adaptation, and Phenotypic Plasticity of Corals and Anemones Under Thermal Stress","Rivera, Hanny Elizabeth",2019,,included,Y,NA,Y,Y,NA,NA,PQDT:68579155,,Dissertation/Thesis,0
A_1100,N,Coral ecosystem connectivity from Pulley Ridge to the Florida Keys: light trap invertebrate zooplankton abundance data from 2012-08-10 to 2014-08-27 (NCEI Accession 0228806),"Cowen, Robert K; Sponaugle, Su; Ortner, Peter; Sponaugle, Su; Puglise, Kimberly; Ivory, Jami; Goldstein, Esther; Guig, Cedric; Ivory, Jami",2021,https://doi.org/10.25921/stnm-5783,screened_by_abstract,N,abstract,NA,NA,NA,NA,DRCI:DATA2024018025277678,NOAA National Centers for Environmental Information,Data set,0
A_1101,Y,Reproduction and phylogeography of two scleractinian corals in the Western Atlantic,"Goodbody-Gringley, Gretchen Erin",2009,,included,Y,NA,Y,Y,NA,NA,PQDT:62210128,,Dissertation/Thesis,0
A_1102,Y,Limited ecologically relevant genetic connectivity in the south-east African coral populations calls for reef-level management,"Montoya-Maya, Phanor H.; Schleyer, Michael H.; Macdonald, Angus H. H.",2016,10.1007/s00227-016-2939-2,included,Y,NA,Y,Y,NA,NA,WOS:000382107300005,MARINE BIOLOGY,Article,10
A_1103,N,Ecological Conditions Favoring Budding in Colonial Organisms under Environmental Disturbance,"Nakamaru, Mayuko; Takada, Takenori; Ohtsuki, Akiko; Suzuki, Sayaki U; Miura, Kanan; Tsuji, Kazuki",2014,,excluded_criteria_2,Y,NA,Y,N,2,Theoretical,DRCI:DATA2016065008734029,Figshare,Data study,1
A_1105,Y,Genetic population structure of the precious coral Corallium japonicum in the Northwest Pacific,"Kise, Hiroki; Iguchi, Akira; Saito, Naoki; Yoshioka, Yuki; Uda, Koji; Suzuki, Tomohiko; Nagano, Atsushi J.; Suzuki, Atsushi; Iwasaki, Nozomu",2023,10.3389/fmars.2023.1052033,included,Y,NA,Y,Y,NA,NA,WOS:000986175500001,FRONTIERS IN MARINE SCIENCE,Article,3
